pais,coords,region,urban,id
USA,"[179.51105589168293, 37.65826126825408]",California,False,location_GV7EWKRIYT
Canada,"[90.16574774843747, -39.78939843179653]",Île-de-France,True,location_707GJFMGU0
Canada,"[18.807908540222513, -50.12676401509879]",Ontario,False,location_0E7F3QUH4P
USA,"[-111.63850652277084, -39.99463860919063]",Île-de-France,True,location_AKWNLYIRTQ
Germany,"[-67.51918289655131, -85.86198628193718]",Île-de-France,False,location_RH1AMHMSKU
France,"[-104.6523361952224, -75.16712496454542]",Ontario,False,location_1P63SF1TNF
Canada,"[-116.8674692030873, -52.30548377142589]",Bavaria,False,location_YXJ3S3ZU1C
France,"[-154.99912816705745, -43.57813211033517]",London,False,location_32XIL7TYTK
Mexico,"[60.908270559828594, 76.81644165521828]",Baja California,True,location_VDLFLSTILN
Germany,"[-94.63823969638975, -19.95642164323648]",California,True,location_K9PXGZBL77
Mexico,"[10.534529596963154, -72.28979139506066]",Baja California,True,location_4KNX1OHRWM
Germany,"[-174.4255314471001, -8.873130584470132]",Ontario,False,location_XZYBK5V5QX
Mexico,"[-163.47372839430383, -27.05126481152047]",California,False,location_BKZV546TJA
Germany,"[-164.47595595162406, 53.23197384341043]",London,False,location_X5R3REA2OU
Canada,"[-79.62473170413892, 8.511826185787086]",London,True,location_6X0LB8IN8H
Mexico,"[-68.56984776033954, 66.03766555009423]",Ontario,False,location_KCC49MN7BR
Mexico,"[-129.93219052903504, -48.84675913697572]",Bavaria,False,location_ATXP737L97
Canada,"[-94.6896038921744, 9.84513134060964]",Bavaria,False,location_JJ68M7J5WD
UK,"[-146.92044324586024, 67.82105048995754]",Bavaria,False,location_3CUHT1J12V
France,"[-26.305129531579837, -35.25822251199434]",Île-de-France,True,location_HV5IBAR4JD
UK,"[57.732159995085766, 10.354608029112882]",London,True,location_BXIDSFGOLH
UK,"[61.659930712787144, -38.292799851593536]",California,False,location_7VBHZKF1E5
Canada,"[12.08459237682726, -50.41606190384538]",Île-de-France,True,location_JULTE0YZUA
Canada,"[-67.13209912644967, 89.90733247001191]",California,False,location_D9KRBCMZBL
UK,"[106.00880884532319, -69.19335920914932]",Ontario,True,location_7VMUQWWCY1
Canada,"[-84.82867930846881, 63.80287510040145]",London,False,location_TLV007OAOH
Mexico,"[138.13988410953414, -43.69583438140947]",California,True,location_WWAASYGX2X
Mexico,"[-156.25716334317235, 73.08620325945773]",Ontario,True,location_8XEIXMN4HV
Canada,"[77.5335183289958, 28.26506138153937]",Baja California,False,location_7I2EM76PMQ
Germany,"[-34.01553935773762, 53.55084125009617]",Ontario,True,location_HBCK6YYYFB
Mexico,"[-88.15816674577695, 35.05700980481369]",London,True,location_FVY9Z1DQGW
USA,"[12.058481972104602, -30.90418766433781]",Baja California,True,location_EGUY5EA27F
Germany,"[26.89519019618311, -38.1278332824238]",Ontario,False,location_YSZIL0JSV6
Germany,"[94.19381364157704, 37.39264438375929]",Île-de-France,True,location_OG5IGZ1Q59
Canada,"[-110.89384557114181, -87.3695926390602]",London,False,location_98OR06NV45
USA,"[-109.70822406525832, -18.89862356771617]",Bavaria,False,location_U72J9TDFZ1
Canada,"[160.98340349911905, -34.163359201857986]",Baja California,False,location_GHOI4NSZ3N
Canada,"[44.471264598138134, -35.713530632646254]",Bavaria,True,location_M0BSIQ2NQM
Canada,"[-147.19472512538684, 21.47863099507255]",Bavaria,True,location_RAL3I0T3G3
France,"[147.95579416271835, -11.98878261947587]",Île-de-France,True,location_0UJKW78F0L
France,"[-142.17108067224075, 19.43516736777616]",Ontario,True,location_MVUPDRNN9X
Mexico,"[15.630500696045544, -37.261813456762866]",London,True,location_DTEZ7AO7RD
Canada,"[157.98309890728427, 3.5706594267557534]",Baja California,False,location_JJS80VRT0R
France,"[111.41510419666344, -15.599922813121509]",California,False,location_W2EENV9K3E
UK,"[3.916972407799193, 43.83851634502392]",Baja California,False,location_ZXY8PZ9BKF
USA,"[123.84315935028468, -83.01486380755435]",Bavaria,False,location_3K6WBDFDCD
UK,"[145.9983579315251, 12.456984412330414]",California,True,location_E3XMPXG4D8
Mexico,"[-162.04745498199034, 25.92549194194858]",Ontario,False,location_GZ4PP2MBTF
Germany,"[-100.95368330126266, 76.53309428361248]",California,True,location_RTPQQSKL22
Germany,"[-61.87689325897203, -80.82649675235957]",Île-de-France,False,location_MBCIS327QK
Canada,"[-149.14425152258397, 66.48995332286876]",Bavaria,True,location_0CJ1E8YWZW
Mexico,"[-165.03873787678586, -86.64406347253413]",Île-de-France,False,location_MA4F8QAOOA
USA,"[171.41795719331975, 89.25819612468163]",Baja California,False,location_2W9W3HC4JB
USA,"[-138.89318421306697, -45.92843452054401]",Baja California,False,location_2AZCZ3YZGX
France,"[-14.501806244017502, -64.79903274671508]",Bavaria,True,location_TUJ8ZXV5QB
Germany,"[-93.32535013926822, -42.4468228328641]",California,False,location_8NFE7A6S88
Canada,"[30.952710486666746, -17.953114187448662]",Baja California,False,location_G2LEEJU5QN
UK,"[116.61952411118796, 39.95656664699075]",California,True,location_E7QQ7JJDV4
USA,"[34.858877572144706, -0.8054946978707846]",Bavaria,True,location_J1Z8TUO05R
USA,"[14.967897905957471, 45.30628680367448]",Île-de-France,True,location_O9FAFAJDJZ
Germany,"[27.138336878803216, 36.83338916853799]",Bavaria,True,location_17AS4S1O9R
UK,"[157.5162197402109, -67.80288046252613]",Île-de-France,True,location_Y17I1D0KTX
Germany,"[-37.60258319318652, -22.903205131951992]",London,True,location_X7LN6IWNRD
Mexico,"[51.343317712699445, -9.695644766293725]",California,False,location_XQU3SIO522
Mexico,"[-109.97629622149802, -87.68403526344754]",London,True,location_7I0UU4BT47
Mexico,"[-38.66284337657561, -36.63305101760842]",Bavaria,False,location_QE1T24WUSX
USA,"[-102.88110252916397, 77.42056681370696]",London,False,location_R79AOQV5PH
Mexico,"[-107.22026513138894, -87.26984113787151]",London,True,location_MXSS5YUURF
Mexico,"[92.73751326609664, 22.676940977544817]",Ontario,True,location_DYSZ2IM953
Germany,"[30.37420546231158, -87.46711807225653]",California,True,location_T4XQZ4B6UC
Germany,"[-55.05885243248302, 40.931692830053606]",Île-de-France,True,location_0GNF925Y90
Canada,"[-2.9236671862452113, -12.173089052998407]",London,False,location_STNSDUKCAV
Mexico,"[31.795021048055588, -1.441525021089248]",Île-de-France,True,location_HMI0MD9POB
Mexico,"[13.9209087915564, 80.47919399163067]",London,False,location_0QTBA669ZQ
UK,"[-111.79955372241037, 38.56812062102105]",Ontario,True,location_DWPRRD93PD
Mexico,"[-98.04716831145461, -27.617534313404988]",London,False,location_K4SWRPN3G3
Germany,"[9.687236627816446, -63.53181689121075]",London,False,location_EQDI1J07J4
France,"[-13.865406051548717, -35.20334038397439]",Île-de-France,False,location_EXR3PLCAJD
UK,"[117.18783787584846, -40.79179025732226]",Ontario,False,location_Q4PUCKOCPW
UK,"[105.3142577813876, -47.937369596829335]",Ontario,True,location_OB7R5YAPJI
Mexico,"[-165.79343777298592, -35.87148574344845]",Baja California,False,location_OP9P6XMC3M
UK,"[-116.27360077874414, 53.49240944995091]",California,False,location_U1YU67XOWB
Germany,"[-170.05143601913664, -17.12702476848162]",Ontario,False,location_TTX4W8JL5S
France,"[-34.34722421204813, -8.426774333714434]",Baja California,False,location_5K16V110TU
UK,"[122.25470535247615, 28.558968369556695]",Baja California,False,location_IJE0A3JMOP
USA,"[90.8676501692774, 33.50968615061706]",Ontario,True,location_EYUG5NS9GO
France,"[79.02825836859978, -73.91851969893293]",Bavaria,False,location_O079RZUDDS
Canada,"[-145.54399890400347, 10.46304095929645]",Île-de-France,False,location_CS20QFOVQI
Canada,"[-26.567850571561934, -78.32856177566086]",Île-de-France,False,location_4GPVGJHSZD
USA,"[54.37661528639518, 53.88851670020756]",Baja California,True,location_OD7OM3PFTU
UK,"[-168.73291533098416, 74.52645888284695]",Baja California,True,location_PVP4A84QIR
Canada,"[-82.01991190636677, 69.17268193578312]",California,True,location_EYBV9PEM40
UK,"[175.84689628650602, -49.025344128800306]",Ontario,True,location_AZ9HQP57WK
Canada,"[96.95877289229531, -71.7233280929243]",Bavaria,False,location_R5R39Q0MBV
Germany,"[79.13286062410447, -66.54627938281932]",California,True,location_AEJAXQQ2IS
Mexico,"[153.70061936149034, -67.63087916533777]",California,True,location_S169ZKVR9G
Germany,"[28.51346227109687, -63.16699915250358]",London,False,location_R35UKMYETY
Mexico,"[-62.67967780258421, -84.4375062656969]",Île-de-France,True,location_GLSUAB9E4V
USA,"[124.95042705853177, 2.4872637499558152]",London,False,location_IP7OJV800F
UK,"[21.12303414593177, -86.18904574382336]",Bavaria,True,location_APM3YH3SO5
Mexico,"[-71.09372597079424, 5.069580296384203]",Baja California,False,location_PUFQV72IJR
Germany,"[-85.22740274142583, 24.991666001648866]",Île-de-France,False,location_OW1KLERN33
Canada,"[164.2440659533807, 14.93307580112193]",California,True,location_IGV3BAU8TV
UK,"[117.95340315192004, -88.247931408409]",California,True,location_44EC9M2V89
Mexico,"[97.80261492061123, -69.08830171817276]",London,False,location_2GF3QA6SPG
Mexico,"[56.120224470820204, 70.46308574040697]",Île-de-France,True,location_I2M1N1UM15
Germany,"[-86.42213168510128, 46.61580453181847]",Bavaria,False,location_7SL3WUGQGM
Mexico,"[13.793506291525205, 8.550231397634846]",California,True,location_VB5ZQN293W
Mexico,"[125.92608138019199, 85.35763683723616]",Ontario,False,location_RVG0L7BMRF
USA,"[47.83695253700586, 56.20461681127071]",Ontario,False,location_B1ZK0Z248C
UK,"[-77.60910602724454, -59.20886370024114]",Île-de-France,True,location_835CQUFX4J
Canada,"[104.93878747479471, 39.16353934442256]",Baja California,False,location_RG0BUL2JZP
Canada,"[-41.848222771032766, 60.13834954073789]",London,True,location_NHU26P7GG2
Germany,"[-75.5407729599004, 38.906638868097474]",London,False,location_38EGAJVCEI
Canada,"[-135.96865721542844, 27.39967171233593]",London,True,location_OVODSKW6R4
UK,"[-134.09734864090643, -77.57743037171947]",Bavaria,True,location_S73PW0QXLB
Canada,"[136.58290934586955, 10.139698925632231]",Île-de-France,False,location_DMG91XBBXQ
Canada,"[103.40413603532994, -59.66266754648782]",California,True,location_HMDLYCST6P
USA,"[171.63799719699773, 41.78785745295994]",Bavaria,False,location_KK1AJE74HF
France,"[160.69743441014356, 45.73464700516931]",Bavaria,True,location_7JIJEEHUR4
UK,"[-58.982634631219895, -36.97071820526829]",London,True,location_XAAJENQE3F
Germany,"[159.3776493445618, 3.5558619875568382]",Baja California,True,location_KJDMJUQQMY
France,"[115.45346829162537, -16.53975496889582]",Île-de-France,True,location_Q9F8PGOEBD
France,"[93.1856288051012, -75.1628168274384]",Bavaria,True,location_U3G5PBYBCE
Mexico,"[-58.090164563463205, 22.0190238787537]",Bavaria,True,location_GPF5LNALWM
Mexico,"[124.83425737418543, -60.107565405835814]",Bavaria,True,location_VWP28HAH6F
Canada,"[-163.85191579243525, 58.61878903294246]",Île-de-France,False,location_IPKTEFN6A0
UK,"[-82.43057318289375, 60.90649545520594]",Île-de-France,False,location_33ZQ6L3GD4
UK,"[118.47854088058176, -20.19933677598705]",Ontario,True,location_J2C2LGITMS
Canada,"[-56.95376329153211, 36.96317192941112]",Ontario,False,location_B2SJAT23JS
Germany,"[-126.80873433654861, -64.75446497584582]",Baja California,False,location_VBCKIB3HXE
Canada,"[113.27635516256123, 68.1565019782937]",Baja California,False,location_1FXSFU1NXA
Mexico,"[79.6836061798088, 34.280151717291545]",California,True,location_MYS4WC7BZL
Germany,"[11.259151058013686, 35.03199976011183]",Bavaria,False,location_QR4XB2N92Q
Germany,"[151.90461371442763, -40.87076460253713]",London,False,location_Z13PEU6OOL
Canada,"[-130.76857310902966, -11.058741965822577]",California,True,location_3TKSVFEM9H
Germany,"[173.62460047088803, -78.23206874872854]",Bavaria,False,location_BHP147S0FU
Canada,"[110.81827700921548, -8.036376787655684]",Bavaria,True,location_HIRJIUGMRP
Mexico,"[105.64091080370633, 14.407608446253946]",Ontario,True,location_R75LRSYCRH
Germany,"[13.508846710196053, 76.39104527507928]",Bavaria,True,location_SOR74Z9MCB
Canada,"[-0.6851123110815251, 66.80513369048467]",California,True,location_9J1D5QTO1R
Germany,"[-37.58644620138256, 89.3246180034539]",Bavaria,True,location_WZS8X8315I
Canada,"[-177.04589622196974, -73.18863573661747]",Bavaria,True,location_MJS27NH78Y
UK,"[99.12989151086424, 62.46245029913706]",Île-de-France,True,location_NL9ILAEN0J
Germany,"[78.43323344735614, -84.46510291042435]",Île-de-France,False,location_S04GW9MHTE
UK,"[-18.752961327017488, -51.63395915239821]",California,True,location_D27YY8RKIG
Canada,"[121.3495274207412, -10.4765429580778]",Île-de-France,False,location_A7786FPHRI
Mexico,"[-147.0900889683784, -82.50918463989626]",London,True,location_R47A3U7XRQ
Canada,"[-70.67242790930467, 74.69229407316524]",California,True,location_NAZCNNT94O
Canada,"[39.463961698257805, 58.995939206405694]",Ontario,True,location_FE3L2R4B4A
USA,"[-55.39460095162897, -19.868540190249234]",Bavaria,True,location_IPTW2UWT0T
Mexico,"[114.07499958515405, -19.675825989988027]",London,True,location_BU9ECZN4AN
France,"[82.56487371311528, 13.668836939242027]",London,False,location_PIOHUO3OTL
Germany,"[-76.41229168411573, 58.085889665345434]",Baja California,True,location_XSZLZ5RRQH
France,"[-149.52194443943398, 42.744232446178245]",London,True,location_9X2W2TALGU
Canada,"[21.758835629903132, 80.80265907031722]",Bavaria,False,location_5X8DZIE4M1
UK,"[-32.1011958966067, 51.04443660356861]",Ontario,True,location_UTM6VAGCJ0
France,"[62.6386381862242, -0.8711442984435109]",Île-de-France,False,location_V1U3RE178J
Germany,"[72.63587000594634, 42.37394607878153]",California,False,location_D5YMIVL5IR
UK,"[152.3877587448357, -4.124014155964957]",Bavaria,False,location_CBU311RZES
UK,"[-35.896170558545805, 1.318304978229719]",Ontario,False,location_9K98J4LB67
Mexico,"[61.34528487579641, 43.931253056433064]",Île-de-France,True,location_7GL0TL4L2H
UK,"[76.55727048152647, -32.23946485851381]",Baja California,False,location_OI3Z2EO1CF
UK,"[41.49244130228942, 59.8186546519419]",London,True,location_NI3Z2DRROG
Canada,"[158.33266622416295, -89.78141983420532]",Ontario,False,location_T9IVMZPTRC
UK,"[148.99571878000955, 13.264059292927413]",Ontario,True,location_PYRD3PQ9CV
Canada,"[177.92161407941938, 53.313342736595246]",Ontario,True,location_HDI53PU39I
Mexico,"[-114.7177214046442, 80.16916421399935]",California,True,location_6KYXVGRVHD
USA,"[-135.34217260953392, 65.95990823546177]",California,False,location_MU3KM03R1Q
France,"[18.319623477131103, -86.42995876632743]",Île-de-France,True,location_VLAZJ8A7LS
France,"[154.81398454501146, -87.15933821706703]",Île-de-France,False,location_GOQRLWT00H
UK,"[154.7657246669359, -39.944634253268454]",California,False,location_HKBAG6TVVC
France,"[-78.86079684730994, -74.02625892135143]",London,True,location_85ME13ZTK0
Germany,"[119.58435061679916, 43.516735123108134]",Ontario,True,location_Z0D0820SI6
USA,"[-77.8384858301124, -81.163890026725]",Baja California,True,location_TKBOFWSMA4
Mexico,"[-32.930866598015086, 4.35624896851057]",Ontario,True,location_YFAVBPJAQH
Canada,"[-51.80779929976069, 30.492952613554223]",Bavaria,False,location_BQ6CDLST6S
France,"[-27.705349956961328, 3.5941740911683695]",California,False,location_50D5NV8EZJ
UK,"[-17.795362717126295, -31.161739230281654]",Baja California,False,location_DQYRWIV5KK
Germany,"[61.95598685414333, 32.021441133389445]",Ontario,False,location_OIGTURSMA8
France,"[-68.67359354962726, 0.6737382652584643]",California,True,location_CHZX568KEE
Canada,"[127.12616796908463, -61.824987183671475]",Bavaria,False,location_YXGGOIWABC
UK,"[40.71475150462524, -3.5825307533513353]",Île-de-France,True,location_T97WI5RZQ5
France,"[-130.65069356003784, -58.96570595150867]",Baja California,True,location_W1SUQZBQZI
UK,"[114.55095455827671, 26.190033706651164]",Ontario,False,location_3BDTVE0T6N
France,"[175.81253739440922, 6.162452425275248]",Bavaria,True,location_7S3FCL1UBS
UK,"[169.68817241964956, -3.6966972571530476]",Île-de-France,False,location_MT1JEEHJXS
Canada,"[-59.69332062086835, 23.56072069498822]",Bavaria,False,location_LKT4OR52RS
UK,"[-155.5312909566778, 49.013097017932864]",Baja California,False,location_JIBK6IY3C0
Germany,"[-2.600239340988196, 16.293368311477877]",Île-de-France,True,location_N8BK2IWQH8
Germany,"[-160.1318657876517, -86.5572782639746]",London,True,location_XBXBMKRDOQ
Canada,"[-29.527585977581566, -65.55821930861609]",Bavaria,False,location_LSLKYR8FTV
Germany,"[-119.03402730539236, -85.51291439513858]",California,False,location_O2TJRBJ29D
France,"[-35.63497800997496, 69.64950902877393]",Baja California,False,location_NKV1E7IIMQ
UK,"[-63.33024476372671, 32.47191715209121]",Ontario,False,location_GIUERDW87L
USA,"[62.14400392662918, 87.32745177719119]",Ontario,False,location_YNUHJ4XJDM
Canada,"[-71.77078665427696, 34.30567820906555]",London,False,location_8XTJD5PJS8
Canada,"[-118.20908965686937, -75.21554919623867]",California,True,location_WZIVIAEBL3
UK,"[9.099488542560437, -76.34313019239458]",London,False,location_285FBD9GZL
Mexico,"[-0.16863848019897887, -22.330357021491196]",London,False,location_Y68FWBMUPH
France,"[75.2630784674156, -86.04961178164218]",London,True,location_KQL3VYQV8G
France,"[6.350443094140047, 21.49063524586998]",London,False,location_KO24GZPS2K
USA,"[-171.57056642825222, -25.256603643548516]",Île-de-France,True,location_Y1HDCMVYF0
France,"[-160.212790187945, -58.494119172924]",Bavaria,False,location_UQ5ML977PS
USA,"[-102.14561419185868, 40.41170640432006]",Baja California,False,location_BGZP0GJ8W0
Canada,"[-17.871152199861285, -61.699905186519345]",Baja California,True,location_Z2EN4BPCPX
France,"[-54.82300962590679, -8.805034931599266]",Île-de-France,False,location_Q8ILKP81MP
