fecha,texto,hashtags,links,id,topic,mentions,ubicacion
2023-11-13,Tweet 2348,"['hashtag_644UME6719', 'hashtag_G3F5352YSY']","['link_75XUOMVBMM', 'link_WASTUCMP44', 'link_3INEV77UWM']",tweet_PPKQP20EUD,sports,"['user_B9W815EJ8G', 'user_XTJA8OW70Z']",location_WRLPYBK50S
2021-08-09,Tweet 2349,"['hashtag_0VLLUF8KC6', 'hashtag_LEEAJNAUN9', 'hashtag_6MGBTSRBLU']","['link_84AXX59ILK', 'link_80RGEPK0PH', 'link_CBILP13BC3']",tweet_545Q2QSSQ4,entertainment,"['user_Y357XM45UJ', 'user_NB91ILXHO3']",location_IU3CBTSXJO
2022-01-21,Tweet 2350,['hashtag_6WHPEB38P5'],"['link_EDWCEWRSDD', 'link_OTMDCF4K29', 'link_7IB8OY5XUF']",tweet_7RJQICPLGA,entertainment,['user_7CCCYJMHJH'],location_770TUGTEHC
2020-11-20,Tweet 2351,"['hashtag_JPW0W4QQJV', 'hashtag_29EQWA7C9P', 'hashtag_JX1GUSGWG5', 'hashtag_0R5IT5LSH0']","['link_PSCEJO9SSU', 'link_WU9RLMYA4F']",tweet_GDSOD06P2K,politics,"['user_ZCC6ARVKEP', 'user_F7QH66VNAX', 'user_01O1PT2L2G']",location_HA6AGFUIKM
2021-10-18,Tweet 2352,"['hashtag_7H3G5A0T07', 'hashtag_8J2AN9C562', 'hashtag_QXXI0QZKOB', 'hashtag_4WH5H7XB13', 'hashtag_P0J69M4PFZ']","['link_DSOS7CYOBW', 'link_PMF1CYJJFG']",tweet_WJ01FQRON9,sports,['user_8PGZIYXT2C'],location_Q5HR6U3HNP
2021-01-09,Tweet 2353,"['hashtag_8WD2YE7TG8', 'hashtag_54CFTCB855', 'hashtag_ZW7X44POPG', 'hashtag_65SILFBG7R', 'hashtag_3SUNR1CKHU']","['link_L2SN1RS5NE', 'link_H66OJPW1M7', 'link_C1RT294QAV']",tweet_GTZ455O0X0,entertainment,"['user_X7QG1OBZHT', 'user_AUCK1IK6NF']",location_68RKIQB136
2020-07-16,Tweet 2354,"['hashtag_0WVZAAJ75V', 'hashtag_LQ29KT8ED9', 'hashtag_Y3JJ1DY2CD']","['link_CJNM3OP9W5', 'link_SKYKKD8R4R', 'link_3F30KUIO9M']",tweet_ZPZQ05OEVE,entertainment,"['user_UCBKWXZMMU', 'user_B9KXM9NQKC']",location_2B4GN4WA7E
2020-02-20,Tweet 2355,"['hashtag_AL636XR034', 'hashtag_819CS4ST5E', 'hashtag_B1NF0Q6QZ2']","['link_UU7USU5WYT', 'link_FTZ9AYRYX0', 'link_I0G7O9B74L']",tweet_WRFSF179OI,entertainment,['user_DBG6TFG5KW'],location_KQHM6TOBFK
2023-02-09,Tweet 2356,"['hashtag_947WBGLWQJ', 'hashtag_NMOKQAC0WZ', 'hashtag_LUE8ZD53OB', 'hashtag_Q5YRVKBGD2']","['link_ZSSE3SF6JH', 'link_JH1WOQWSAR', 'link_AI47XA1SQ9']",tweet_SONMIYBRY4,sports,['user_I8X2W3X7EJ'],location_6XZC4RGSTE
2020-12-18,Tweet 2357,"['hashtag_P9P9LTQ8GB', 'hashtag_14T3Y86B7M', 'hashtag_MJEZL3AYZ6', 'hashtag_670YJ5DE73', 'hashtag_K574S80O5K']","['link_7BT35KH0EQ', 'link_LEYBC34H46', 'link_DA1V7CINP1']",tweet_NQNJ7WBH8S,technology,"['user_VQB90H5ZR6', 'user_VLAG3H5YA2']",location_ENW0OJ4LML
2020-05-26,Tweet 2358,['hashtag_88PFXTXMUU'],"['link_7VOWYFM5JJ', 'link_6CX7VFCPCW']",tweet_1Z977BBFTI,technology,['user_DBQXFV7E4H'],location_DRFZOEW2FH
2022-04-17,Tweet 2359,"['hashtag_DRGV6L7IO9', 'hashtag_YXW5ATKZXI', 'hashtag_PR6KNKIM3W']","['link_HLM8YQFU70', 'link_4VWCBG1EO9', 'link_74P5IJEJBN']",tweet_M9ER8U9EYP,entertainment,"['user_27HXXWJTXE', 'user_RH7CW6FUCZ', 'user_VY14OCEIWH']",location_4F1SZIHMOO
2022-03-03,Tweet 2360,"['hashtag_9CQ63LRCAY', 'hashtag_6BMCOSV891', 'hashtag_XHNTN4P5HS', 'hashtag_JU25WTTPEH', 'hashtag_WOUEUE5MIV']",['link_EUHST09TYG'],tweet_PM2O6HQRAH,politics,"['user_IW2SPLN7WH', 'user_6YBDUBS3NE', 'user_MGFEJP0FB2']",location_QGYK7QDN9W
2020-08-07,Tweet 2361,"['hashtag_YM21OFM887', 'hashtag_5EK4MJKZ62', 'hashtag_Q65DYHPH5E', 'hashtag_UWEN60CODE']",['link_G98OC1KZGK'],tweet_VT6RFMUD9I,politics,"['user_JQZRQYWQO4', 'user_M3A7XM3AL2']",location_XJ8OHKIH7G
2020-01-11,Tweet 2362,"['hashtag_I40VC8DYQ5', 'hashtag_KNV93PF2RE', 'hashtag_SIC1HQ6B0X', 'hashtag_UCNEB3HI49']","['link_UKRTPC7EHX', 'link_WSURM0KM3Z']",tweet_SZJ80RW0ZB,politics,"['user_Y0AIR09H5P', 'user_UA3BP9QR2F', 'user_UGAXB3ACW9']",location_9Z0C994A45
2021-03-28,Tweet 2363,"['hashtag_NXSEXX72C0', 'hashtag_Q4380MQW4E', 'hashtag_TKW5GGG8WF', 'hashtag_IEJEXKAPVT']",['link_KMFR16XTN6'],tweet_EST0O7JU5Q,sports,"['user_GY8WWZ08I4', 'user_VXEHEBAUZB', 'user_CCTJ1B7GIG']",location_KSK549JD71
2022-05-11,Tweet 2364,"['hashtag_3DJBF7G4ZY', 'hashtag_JFFW1PBTHM', 'hashtag_QFBM18SQNG', 'hashtag_C4HLTX03VQ']",['link_RCQCDSLUN0'],tweet_K4CEBV1AOO,politics,"['user_4SMFI14K8A', 'user_W7OGMYYL65']",location_KPDLXRU585
2021-02-07,Tweet 2365,"['hashtag_TU7RBW41DW', 'hashtag_HOEWTQHYW0', 'hashtag_11B974WS8U']",['link_3RE464GTBB'],tweet_RIWYOR6683,sports,['user_D1QELMVNGN'],location_M6491IBABO
2022-10-22,Tweet 2366,"['hashtag_OM719T21SS', 'hashtag_EBLFLJ7W0N']",['link_5VRIIMZUMD'],tweet_FB1LKQCS3V,entertainment,"['user_8IBUV2292F', 'user_5TWNBNAW41', 'user_IDTW8CFO82']",location_WKGRWJO87L
2020-12-06,Tweet 2367,"['hashtag_S2CAAKO44D', 'hashtag_WKK01DG0WL', 'hashtag_TD448ZCRZ9', 'hashtag_TOJ3WQ8H8P']","['link_GFRSH2BUA7', 'link_6Y5N1YQB3Q', 'link_8L87IVM3HO']",tweet_3TIJKAPE18,politics,"['user_1D4XHEIP9H', 'user_ZE1409E7E3']",location_VMATJWH23O
2023-12-06,Tweet 2368,"['hashtag_YJSCFB62NJ', 'hashtag_JUPYDFDA3Y', 'hashtag_2GGHHNH5O5', 'hashtag_0TGGJRQBJK']","['link_Q9F6ILXC72', 'link_QGVD2NCBVS', 'link_MT2NY4M64B']",tweet_TO44ZTH6TS,technology,['user_Q80ETZBGL1'],location_5DP0EM7Q12
2022-07-07,Tweet 2369,"['hashtag_R553T2E5B7', 'hashtag_ZNEBQ1FHNG', 'hashtag_1ACUGQJ061']",['link_Y429PY6M74'],tweet_781OS220Q6,entertainment,"['user_T89NBVP4H5', 'user_BTCODX0SCA', 'user_J0IFOO9V3B']",location_CKKW2YZHSW
2020-08-25,Tweet 2370,"['hashtag_1D0RV0V84O', 'hashtag_FSQN1F6TR7', 'hashtag_E550NERLCH', 'hashtag_6KL2XI1VFW']",['link_84AS5O5HX9'],tweet_GABERRLN5F,technology,"['user_FTR9CN6PLC', 'user_T8W7ZUBXKS', 'user_VK3ZE3J1VK']",location_ELNHL5J7Y3
2021-06-18,Tweet 2371,"['hashtag_RCLMN0S24N', 'hashtag_D9SD5L0CET', 'hashtag_Y3P42L6VEH']","['link_MW63GD7I9E', 'link_PJX7UD2LAP', 'link_UZDEEWHGVP']",tweet_1TRI8NJ297,politics,['user_NE53RNXIWI'],location_KJPE11CK7C
2020-01-28,Tweet 2372,"['hashtag_723GCFX62L', 'hashtag_TCWMM5ROXY', 'hashtag_QWUUM88J4M']","['link_2XYD9EZWH8', 'link_M4MHFYHFET', 'link_OO9U4F8FMW']",tweet_AABLUPXI34,entertainment,['user_5JPQQQ51WC'],location_LI0LH4ILJM
2023-05-11,Tweet 2373,"['hashtag_WM86PKG5V8', 'hashtag_8TO9J42WXK', 'hashtag_7OCR1Z505B', 'hashtag_VWI6VLMKQE', 'hashtag_FUYFWD5K6T']",['link_YYW8K56ZWC'],tweet_9JE6IUZU94,politics,"['user_TY01PUN5W6', 'user_BIUKNZPU8Z']",location_7EMJHUCM9R
2022-02-06,Tweet 2374,['hashtag_5E1DZLADFX'],"['link_99ESXVUVQU', 'link_KG9TBHYGUF']",tweet_V77285RCCL,politics,"['user_NIMREFDS7Z', 'user_SZ3HGVGGVL']",location_OQNPCLWIF3
2023-06-17,Tweet 2375,['hashtag_I2NA9YU4G7'],['link_FCBXZ8X4T6'],tweet_QBBM8G1N2C,entertainment,"['user_GUVSS5YNU7', 'user_21KRWAD5NO']",location_H718SG64QP
2022-02-07,Tweet 2376,"['hashtag_G9FVH9RHD7', 'hashtag_EM6L131WUS']","['link_UKVKSBMDQI', 'link_QG82WXOD13', 'link_X357IA684S']",tweet_8BF6P518EY,sports,"['user_392ECUDZDE', 'user_OZ461FQUVM']",location_KX878OEOIP
2021-06-07,Tweet 2377,"['hashtag_435XOHZZOU', 'hashtag_ZFJ1X7BGTB', 'hashtag_78U8CFDJLY']","['link_NP8IRY5YO7', 'link_E71P8YAZT1']",tweet_N1FOZW89FF,technology,"['user_CIUDZ711HK', 'user_11303IVYYL']",location_2Y7KL1DAJ3
2023-03-09,Tweet 2378,"['hashtag_3YBPA16KVN', 'hashtag_9FS84C7SV3']","['link_XCFZQ09A9M', 'link_Q1JT0L7JNS', 'link_N59KAQCGL4']",tweet_X12GJACO5C,sports,"['user_5KRMM0SDOA', 'user_S8QYJNYV13', 'user_PVWM0WDFGZ']",location_ULMD4BDHH4
2021-10-20,Tweet 2379,"['hashtag_4PGBDLEXA2', 'hashtag_TCJFETO3B6', 'hashtag_JYNIKWV9SU', 'hashtag_J86U50ME8Q']","['link_FO3XY358N4', 'link_KR5290BX85', 'link_PRVW15A2KZ']",tweet_R1SIHFN63S,sports,['user_1HIYJMJGEI'],location_WWBEOKD8HB
2023-06-26,Tweet 2380,"['hashtag_4LQZTRVTK2', 'hashtag_W7OKWPJBKQ', 'hashtag_GI703RQN1A']",['link_BTDAPFK69Z'],tweet_CD08PWYTKT,technology,"['user_0FQ1EXY20F', 'user_RCT6TGAY0C']",location_IC0Z5GAIP3
2021-12-13,Tweet 2381,"['hashtag_PM12GVL6YH', 'hashtag_HXMAQY4S0H', 'hashtag_1QAKPT7YIX', 'hashtag_R28RQSSUZ1', 'hashtag_3ITU0DAYGJ']",['link_KHEYPVSE97'],tweet_SLGB4X7AZ9,sports,"['user_ABL1RGERDD', 'user_0TL4IM3H8B']",location_S04CJ481BE
2020-09-19,Tweet 2382,['hashtag_PODWAH8M2L'],['link_GG0EK5VMNB'],tweet_SXP22NUBQJ,entertainment,"['user_7WWJGCWWAP', 'user_0P4846BZF4']",location_7SE2ZZHR2E
2023-02-07,Tweet 2383,"['hashtag_ITTQ05OYTU', 'hashtag_03XXQ2BWZS', 'hashtag_R7WIT3554E', 'hashtag_D3EYS6OZ5F', 'hashtag_52QNKAQ6RG']","['link_CNI08RL2BE', 'link_MKDT578127']",tweet_UBG3BH1Y0C,entertainment,"['user_C7IC9CLT54', 'user_4WZ086JPKB', 'user_HD1FIXX2VN']",location_36SEYXXT4O
2021-01-01,Tweet 2384,"['hashtag_VYOXNEU4RN', 'hashtag_473EZPW4QX', 'hashtag_VB25LJLFGB', 'hashtag_HTEEC5L3ZD']","['link_R2FPZ5VCJI', 'link_ICPK6H5KHJ']",tweet_30OZ9C0W7C,politics,"['user_PAKHZRSVDA', 'user_QNUBAU10PZ']",location_XCAC6GSUTV
2021-09-21,Tweet 2385,['hashtag_KGAF2CZ0A7'],"['link_HVL4JPULT8', 'link_YB4EQ8DAPH', 'link_73EM5DI6AR']",tweet_1QS3ZWFV6T,entertainment,"['user_JF5EOJAYXK', 'user_U6LT9A6CF2', 'user_GE7ZZXK7XC']",location_OD7U1BIYBP
2021-01-22,Tweet 2386,"['hashtag_LITE13G57M', 'hashtag_9X4I3P82IF']",['link_PUUM7KCLWB'],tweet_KVGFTCPOW0,politics,['user_ZOSL9U0V95'],location_DCRP2IB0JU
2020-08-11,Tweet 2387,"['hashtag_VC1RZNMAJB', 'hashtag_KX3P6Z4FOC', 'hashtag_STO89BQ189', 'hashtag_EP1HCH695G']","['link_9I65K2KBJV', 'link_KJSWOD5TTN']",tweet_Y7L4X416D3,sports,"['user_QB3OK0D58M', 'user_5RPR4GKEWT']",location_SH384XRLKQ
2022-01-18,Tweet 2388,"['hashtag_3CHCB5DS6X', 'hashtag_46VYJ3OPOX']","['link_WVMWLLJK0G', 'link_4O8HC2809D']",tweet_V6G4BF1V52,entertainment,"['user_Y9GK4ZF5GH', 'user_CLSBKF7VZI', 'user_PM3SJ6U1A0']",location_N0P175K871
2023-09-09,Tweet 2389,['hashtag_JDZGOW04XF'],"['link_3RQVNMWWVC', 'link_FFI3GV9RSB']",tweet_F95EJ34L2H,sports,"['user_KNMCCA39KU', 'user_THTH80RVXQ']",location_JLPKJ5BJXN
2022-11-02,Tweet 2390,"['hashtag_OHNURJ7782', 'hashtag_UN11VFPZZU']",['link_C6GRNNJEB4'],tweet_WLF25W3RRU,technology,"['user_SE7FUOHAI9', 'user_6K0P7T51DC']",location_NB5C01CU5R
2020-04-24,Tweet 2391,"['hashtag_B6SA63UE1A', 'hashtag_88BZMGZXTO']","['link_C4SL2QE780', 'link_U91QS7PZ9C']",tweet_PN673EHHRO,technology,"['user_BCX2ZHHVZ7', 'user_9RFIG05141', 'user_P3USR0L32Z']",location_TS0EW97R8V
2022-11-19,Tweet 2392,"['hashtag_9Z7N5I9YIB', 'hashtag_OZN7AW0LUR', 'hashtag_UTVUFIPK8G', 'hashtag_IWZNY8G30B']","['link_AOBN83NL42', 'link_CMZ0C77DZ2', 'link_6E8YYMEI7F']",tweet_HE2PLL1IXR,entertainment,"['user_K4E73BC3WT', 'user_K1ZUQE3A76']",location_6DP7N6K701
2021-03-20,Tweet 2393,"['hashtag_7MKUX6CGPY', 'hashtag_ZF7AEUYK56', 'hashtag_K364299XAQ']","['link_0YBDD9Z9V2', 'link_MXWFL23FSJ']",tweet_4DYKUN1BKH,technology,['user_NMHJ12LPQO'],location_9PL6LZR2XL
2023-11-05,Tweet 2394,['hashtag_ZFDNSA4Y26'],['link_AL5J38AHSY'],tweet_P06YOR3AFT,technology,['user_LSI2G4N723'],location_HWOA3PBIZL
2022-02-25,Tweet 2395,"['hashtag_QJE056WF5X', 'hashtag_QFXRYQ4Z6J', 'hashtag_JTO6GY5OGE', 'hashtag_B68QBI47K4', 'hashtag_IY8NOH8M54']",['link_APHRMC7LRV'],tweet_PJXWN72ZP8,technology,['user_17SG0JNJ68'],location_EZOOPEHK8L
2023-01-05,Tweet 2396,"['hashtag_465CCB2TFC', 'hashtag_D7Q2D8VCAO']",['link_STJ46VAIWJ'],tweet_IFF19WRYB3,technology,"['user_6V1OVT7Y4K', 'user_SAAD4JRGOM']",location_WFXC8JZ14Z
2020-09-25,Tweet 2397,"['hashtag_LFFUNUB44Z', 'hashtag_VLAUHP52CB', 'hashtag_IONFVCKS3I']","['link_AMK564J7UV', 'link_RX8Y0J44G5']",tweet_PES8PWZ84D,technology,['user_I3SDVWEMES'],location_5QKUTK025M
2020-01-12,Tweet 2398,"['hashtag_18WV6QZQ4U', 'hashtag_7NQ9W99FRJ', 'hashtag_CWP1WUSKM5', 'hashtag_OHNXB6TX5X', 'hashtag_HKKI0LDVDV']","['link_P2KDLMS6HW', 'link_SI9T8AXD8M']",tweet_0QP4DYE7X6,entertainment,"['user_7BBW61H0CU', 'user_C973ETCHMX', 'user_90JC8DIQOD']",location_HMS0GVJ8S2
2022-01-12,Tweet 2399,"['hashtag_VDTOGC6HWQ', 'hashtag_Z2QOQI9247']",['link_PC30BB6KSR'],tweet_5OZ8E7AJSO,entertainment,"['user_TNI22ONTFH', 'user_T3IRUKXCJC', 'user_GO2ELK2RX1']",location_LN4RGT2L26
2020-04-22,Tweet 2400,"['hashtag_XNRZS75URY', 'hashtag_7H9CWK24ML', 'hashtag_XRYBGJ8AIQ']",['link_QWZW62KK3Y'],tweet_M9TDF22GSH,politics,"['user_DZBTKNBVC0', 'user_QY7YJINPBE']",location_LF65VDQA4H
2023-08-24,Tweet 2401,['hashtag_57J1SYQ8K2'],"['link_J9OOX7FTPV', 'link_RQJSOIYF28']",tweet_Y3S88WU1OS,technology,['user_RWA7FE1YZI'],location_FQW84DAS5G
2020-06-19,Tweet 2402,['hashtag_JPT62XRE92'],['link_NXUDD9P8UL'],tweet_OVB8VTI164,technology,['user_6WT79KBANS'],location_HBM3V5YZ7X
2020-08-11,Tweet 2403,"['hashtag_K7EAFWWLJY', 'hashtag_NENSMAQLX6']",['link_TBHFVGRXZZ'],tweet_BCXLLJQFRM,technology,"['user_A9QMW93IXZ', 'user_GHDI4QGCB9']",location_NE9WCEFA48
2020-09-08,Tweet 2404,['hashtag_806XO3HW0T'],['link_38XEVESW8S'],tweet_S8KPPFZ4CR,entertainment,['user_9UZC4IK7HL'],location_QPF232TBCN
2021-11-01,Tweet 2405,"['hashtag_9SD3X43NT0', 'hashtag_9S6HARIKZW', 'hashtag_E0R7F6EYZC', 'hashtag_ULK3MJCJTG']",['link_AQZEOO2DNC'],tweet_Y4WAJQV44L,sports,"['user_CBFREL5WL8', 'user_GDQX1L0U9J', 'user_SDA4UAY13S']",location_B1RDLBSMPI
2021-11-07,Tweet 2406,"['hashtag_PYEOT7X44A', 'hashtag_W8YWFZWE9U']",['link_CJT55II6D4'],tweet_FTT7HEHD83,politics,['user_R9YTOBPWR2'],location_RBHOIFDHM7
2022-09-18,Tweet 2407,"['hashtag_9Q1Q5V9110', 'hashtag_X25HB7JW3N', 'hashtag_Q41ASA0HRY', 'hashtag_TFR2BVCOE1', 'hashtag_8YAYYSGJN9']","['link_NO1KSKR224', 'link_2XRHALJMB1']",tweet_WPUTGWRBPJ,sports,['user_MQ6X0CV6SM'],location_HOXJH738IX
2020-07-27,Tweet 2408,['hashtag_TRSOJR84ZA'],"['link_N0RW01DH5Y', 'link_SYLKFH8KQH', 'link_8S2906GQ75']",tweet_M8D0GIMG9S,politics,['user_FP97ZFVKTH'],location_8VU6YSI5MD
2023-04-14,Tweet 2409,"['hashtag_OQCLG5D8XC', 'hashtag_4R44XP01UD']","['link_TME55RG56Y', 'link_SYFNWDJ7W6']",tweet_GWH0X6W3Z7,politics,['user_SDUKNK17WN'],location_5FDJCGU1GO
2021-10-21,Tweet 2410,"['hashtag_Q6DJOO4IZG', 'hashtag_O4ZAFV9O98', 'hashtag_7SCCYL0KT0']",['link_32O23WFAQX'],tweet_REG2HFVPKU,technology,['user_C4LR57HO9A'],location_CHAUVQLGWG
2023-01-13,Tweet 2411,"['hashtag_BIU6R1WXB5', 'hashtag_HB35WEJA3X', 'hashtag_KERHC6FSK4', 'hashtag_C3YE4MDYYQ', 'hashtag_PJDWB3UFQ3']",['link_WW7I0XV1U3'],tweet_H6W1W5946A,politics,"['user_08DU4AVGHS', 'user_XQGX2FJ8DJ']",location_4U8OZ34UIY
2023-10-06,Tweet 2412,"['hashtag_GSENKI86CB', 'hashtag_GU2A2KH6LC', 'hashtag_FP7X2MS0G3', 'hashtag_QI2JVAG333', 'hashtag_1OR8TM3KCO']","['link_SGUFUTJ6E8', 'link_XQG5BEVLQG']",tweet_C60H7DIMUS,politics,"['user_KBI5E6R95M', 'user_7KMOK38H2Q']",location_S01YAZU0D0
2020-08-14,Tweet 2413,"['hashtag_XG6LYHY6DV', 'hashtag_TS1X8M0IF0', 'hashtag_6A0XTUK8TF']","['link_11HBEWR8BF', 'link_NB7VJV9IF7']",tweet_W0GXOJJV9D,technology,"['user_VG6PFELDGE', 'user_NDJNG4RYWG', 'user_B0AIR53Z3W']",location_T1I1MJWF3S
2020-02-19,Tweet 2414,"['hashtag_ODZPS4PG4T', 'hashtag_Q0GK4TXZ11', 'hashtag_D0J6GX108X', 'hashtag_F5VZXQ7X8S', 'hashtag_VZ2VH6MHUX']",['link_AGO102F169'],tweet_NHCLUWC09H,entertainment,"['user_R6FXY791LX', 'user_15TVTA1XQL']",location_KTJ1E9QZL9
2021-11-18,Tweet 2415,"['hashtag_ZINBM9MO9R', 'hashtag_YQDIWKH32J', 'hashtag_ZEVSOELB1F', 'hashtag_E2V2N8L8DL', 'hashtag_3J2UTOIM0C']","['link_OSTJBTDQ87', 'link_E40T0EWMC9', 'link_PRFHQI7OPR']",tweet_WC47OB7Y29,sports,"['user_3KKAVPRTND', 'user_LR82YL1DWZ', 'user_3KSENNRBUT']",location_UFK97TOLIB
2023-04-09,Tweet 2416,"['hashtag_F2ICZCNM6B', 'hashtag_XY3ZAC9K1U', 'hashtag_UVR02GTRKJ', 'hashtag_SUMNQ8D6RB']","['link_G0Q5W1UX9I', 'link_OQWDBKHX1N', 'link_TMA6DQV3MK']",tweet_SE6BQTV2WS,technology,['user_05HUUGL5T8'],location_02TM25XT1J
2021-04-21,Tweet 2417,"['hashtag_9G9YMTANHB', 'hashtag_4W4VSE4JVO']","['link_7K131E971R', 'link_VUC125WOVB', 'link_YFPYYP1XIJ']",tweet_MFQCVSN2U7,sports,"['user_O77V0W1SYO', 'user_FSLAR8AACT', 'user_AMT5M78HOD']",location_H8KDE2YYDK
2021-12-04,Tweet 2418,"['hashtag_QK85M7U22B', 'hashtag_05MN74P7ZN']","['link_FGILE2MR6N', 'link_8LYDD2OIFV', 'link_BC2A9QVZ1Y']",tweet_UG797KUV9A,politics,"['user_L6XJQ1RHWE', 'user_HLRP2SKCDE', 'user_W7XMDO1MTH']",location_ZW3ZN8NSN5
2022-06-25,Tweet 2419,"['hashtag_892SMUCEAB', 'hashtag_ZSAQ3RQ5GH', 'hashtag_O811JF87JO', 'hashtag_JO7MYQ9BQ6']","['link_LVGQWOVK4I', 'link_RAOP3YYZER']",tweet_33K99B6PFD,politics,"['user_W5HUVBZKGS', 'user_CSDAX6CCPF', 'user_N6RTY6QF5P']",location_6ZVESHQMQW
2020-06-14,Tweet 2420,"['hashtag_TDJBZBJ8ZM', 'hashtag_RHGEOLWJUR', 'hashtag_5PEMQXOEG0', 'hashtag_JB8VJLMG3W', 'hashtag_CS4VUNT8XP']",['link_5V1LKSRMS6'],tweet_6A1AX5XPSQ,technology,"['user_MIIXR3QI8N', 'user_ZTDLM51TKO']",location_42BHBBHYVG
2021-07-14,Tweet 2421,"['hashtag_OL82SDJ6KA', 'hashtag_03TVMF8YYL']","['link_B77P57VXRH', 'link_NXGVRC1DPG']",tweet_QBYPPBSP8E,entertainment,"['user_UWMFVKLHGE', 'user_4G3YMF5FJL']",location_ET48AEWOFZ
2022-12-25,Tweet 2422,['hashtag_MEDGOSTDX5'],['link_X7FYX4CY77'],tweet_4WDUXCSOJ9,sports,"['user_FSJX7RGZ10', 'user_RM4MU7AUNU']",location_34ELCYV6IT
2023-03-25,Tweet 2423,"['hashtag_E64H1JY9DS', 'hashtag_R8WNCPH2TX']",['link_T4VQY0LRHK'],tweet_DJZ4KHCOB3,technology,"['user_ECJFT47CS8', 'user_EGLA4NZCIK']",location_9LZ42TP1WT
2022-05-13,Tweet 2424,"['hashtag_5KDFY5KQTU', 'hashtag_4L9IRQZ0HJ', 'hashtag_NGEDSJDGIL', 'hashtag_JVII85D2UJ']","['link_G831XMRH4K', 'link_2FBOEL9N2O']",tweet_3PMODJILUN,politics,"['user_5VBZKD7MOU', 'user_2FEYEIVIHT', 'user_CO2NL6S7U4']",location_87SDCIBBDR
2022-05-03,Tweet 2425,"['hashtag_WGXWZNYX88', 'hashtag_QG6M1AK8SU']","['link_JPYVRCH8XB', 'link_XW9849LE51']",tweet_CW1G5FLZOQ,entertainment,"['user_I5KHQJLM5Y', 'user_AAKLCTESTB', 'user_82O3VU15K6']",location_GLDF06OQIH
2021-12-28,Tweet 2426,"['hashtag_C9OO6GRDUS', 'hashtag_EJ6JN5TPUE', 'hashtag_FL7PKKCG06']","['link_KGL4NX8CPE', 'link_UX5NOVMKZM', 'link_GBNKGWVV2C']",tweet_4OMFCQR94Y,entertainment,['user_X7A8MYCCQK'],location_5RRPEI6DPQ
2023-11-26,Tweet 2427,"['hashtag_EWUTYPRRXR', 'hashtag_Y0YSS1BR47', 'hashtag_4X28ETEJXJ']",['link_XFVQ2WK339'],tweet_83K29L4J2B,technology,['user_1JL97ZF5XC'],location_1A7KT7HKF4
2021-05-03,Tweet 2428,"['hashtag_HYVSEX9X39', 'hashtag_1QQ333ICFW', 'hashtag_VQKV1FBDWG']","['link_H8T053KVXU', 'link_AA505KW2M9']",tweet_DLAIER47B3,sports,"['user_VZOZ60T2XS', 'user_R3MM1J4ZVD', 'user_GNLFQZ96MG']",location_RHJOLZFGD5
2021-06-01,Tweet 2429,"['hashtag_HFNZJSH374', 'hashtag_5LALHKITYL', 'hashtag_JHL5UENO9U', 'hashtag_8NBB3CSSSA', 'hashtag_RTVUCSVKEX']","['link_981RDHNJHD', 'link_17A0J3YLWS']",tweet_AEX5AVBBIQ,technology,['user_GF2J4VWUNT'],location_3JD3BGZY7S
2021-10-22,Tweet 2430,['hashtag_5T39TMK8II'],['link_SDCB0J2NJR'],tweet_JAI80XIJIH,entertainment,"['user_BKBBB07AII', 'user_6RP8IK3KE9']",location_I2E9QKHWKG
2021-10-11,Tweet 2431,"['hashtag_D23X0JO5X2', 'hashtag_IRERLPKZ3W']",['link_JBH3XOCEQL'],tweet_ONT7E09IL7,entertainment,"['user_2XN643FHK7', 'user_34HG9GSU8D', 'user_UQGGMKTXIY']",location_U4UILFWOZ4
2022-09-25,Tweet 2432,"['hashtag_ZAICN45YQO', 'hashtag_YXF2VTKABS']","['link_NG5ZURCJ96', 'link_KTT5XXNX0Q']",tweet_9NH4H0CD2Q,politics,['user_BI2HRQ7YHH'],location_NE3A84KN8X
2021-01-03,Tweet 2433,"['hashtag_JLRX7SXFNB', 'hashtag_A87G3DH77S', 'hashtag_RW3WHLZ9WH', 'hashtag_X92OXZANU8', 'hashtag_ZTI0UXU321']","['link_QL76XOPF8T', 'link_TQ0UKXGUUQ']",tweet_H5G9SDVOLQ,sports,['user_2X1WTQGUQ2'],location_JQONSNYSIQ
2021-01-17,Tweet 2434,"['hashtag_R35FSDROPI', 'hashtag_JS33RFX2AI', 'hashtag_8I4SR1V9W0']","['link_79Z8TA2KZX', 'link_3O2L2KLTVU']",tweet_529UKVC1U3,sports,"['user_VRYOQBDVIK', 'user_RY7Z0I9ZKY', 'user_YN7BB28A99']",location_ZY5FGAHRG5
2022-08-14,Tweet 2435,"['hashtag_8SAMFWID3H', 'hashtag_0ZSMYJ5A8B', 'hashtag_BKCN9T07EF']","['link_QGFQAMPKHJ', 'link_TBJYYUVE7T', 'link_KO4BUICB6D']",tweet_9NDI0DFZF9,politics,"['user_9N2ANT6ZXV', 'user_1GPF64OYQG']",location_SYJWILK2DI
2020-07-04,Tweet 2436,['hashtag_NRWL5NIXCC'],"['link_931YBO54OJ', 'link_6OGRHXP2ZF']",tweet_JYKSR0SKZI,sports,['user_DISSNC2ZTS'],location_SK115MKHUW
